order_id,order_date,city,warehouse_id,delivery_date,category,order_value_inr,courier_partner,route_id
88141,8/10/2024,Bengaluru,WH_010,8/10/2024,Fashion-Men,212.92,Delhivery,R_WH_010_Bengaluru
88142,6/6/2025,Kalyan-Dombivli,WH_009,6/10/2025,Office Products,1094.17,XpressBees,R_WH_009_Kalyan-Dombivli
88143,8/5/2025,Amritsar,WH_017,8/7/2025,Stationery,1002.66,BlueDart,R_WH_017_Amritsar
88144,1/12/2025,Vasai-Virar,WH_017,1/16/2025,Office Products,222.33,Shadowfax,R_WH_017_Vasai-Virar
88145,5/29/2024,Hyderabad,WH_012,6/2/2024,Appliances,1478.48,BlueDart,R_WH_012_Hyderabad
88146,8/7/2024,Rajkot,WH_002,8/10/2024,Mobile & Accessories,3283.23,Shadowfax,R_WH_002_Rajkot
88147,9/14/2024,Vadodara,WH_017,9/16/2024,Fashion-Men,700.04,BlueDart,R_WH_017_Vadodara
88148,12/1/2023,Kanpur,WH_008,12/1/2023,Books,1246.16,DTDC,R_WH_008_Kanpur
88149,8/6/2024,Raipur,WH_006,8/6/2024,Grocery,1435.77,Shadowfax,R_WH_006_Raipur
88150,2/16/2024,Jaipur,WH_005,2/18/2024,Toys & Baby,2317.79,EcomExpress,R_WH_005_Jaipur
88151,9/12/2023,Indore,WH_014,9/14/2023,Furniture,1748.77,IndiaPost,R_WH_014_Indore
88152,8/6/2023,Ludhiana,WH_011,8/8/2023,Stationery,960.03,Delhivery,R_WH_011_Ludhiana
88153,7/27/2023,Gwalior,WH_005,7/30/2023,Home & Kitchen,2334.14,DTDC,R_WH_005_Gwalior
88154,1/30/2025,Nashik,WH_007,1/30/2025,Automotive,1133.02,BlueDart,R_WH_007_Nashik
88155,10/17/2023,Meerut,WH_014,10/20/2023,Furniture,2302.03,XpressBees,R_WH_014_Meerut
88156,5/1/2025,Lucknow,WH_007,5/5/2025,Footwear,605.92,Delhivery,R_WH_007_Lucknow
88157,7/30/2024,Vadodara,WH_005,8/6/2024,Mobile & Accessories,1779.9,EcomExpress,R_WH_005_Vadodara
88158,9/10/2025,Pune,WH_019,9/11/2025,Automotive,669.08,XpressBees,R_WH_019_Pune
88159,10/12/2023,Vasai-Virar,WH_003,10/15/2023,Fashion-Women,5208.71,EcomExpress,R_WH_003_Vasai-Virar
88160,5/30/2024,Surat,WH_017,6/2/2024,Beauty & Personal Care,1641.18,BlueDart,R_WH_017_Surat
88161,12/8/2024,Howrah,WH_002,12/14/2024,Home & Kitchen,370.58,Shadowfax,R_WH_002_Howrah
88162,9/22/2024,Chennai,WH_016,9/22/2024,Industrial Supplies,2415.51,AmazonLogistics,R_WH_016_Chennai
88163,12/2/2024,Kalyan-Dombivli,WH_010,12/7/2024,Footwear,4856.97,EcomExpress,R_WH_010_Kalyan-Dombivli
88164,11/8/2024,Meerut,WH_001,11/9/2024,Stationery,2941.75,EcomExpress,R_WH_001_Meerut
88165,8/20/2025,Surat,WH_010,8/21/2025,Office Products,1249.58,DTDC,R_WH_010_Surat
88166,8/20/2023,Gurugram,WH_014,8/25/2023,Stationery,2791.4,Delhivery,R_WH_014_Gurugram
88167,10/3/2024,Meerut,WH_020,10/5/2024,Office Products,4593.51,Delhivery,R_WH_020_Meerut
88168,9/15/2025,Faridabad,WH_008,9/19/2025,Automotive,1016.14,EcomExpress,R_WH_008_Faridabad
88169,5/30/2025,Chennai,WH_019,6/3/2025,Health,941.23,Shadowfax,R_WH_019_Chennai
88170,8/26/2024,Ghaziabad,WH_017,8/31/2024,Fashion-Men,1802.27,Delhivery,R_WH_017_Ghaziabad
88171,11/28/2023,Ghaziabad,WH_002,12/1/2023,Automotive,4256.01,XpressBees,R_WH_002_Ghaziabad
88172,9/28/2024,Bhubaneswar,WH_015,10/2/2024,Home & Kitchen,803.4,Shadowfax,R_WH_015_Bhubaneswar
88173,3/22/2025,Gwalior,WH_010,3/23/2025,Beauty & Personal Care,2852.35,DTDC,R_WH_010_Gwalior
88174,7/26/2023,Rajkot,WH_003,7/30/2023,Home & Kitchen,115.29,Delhivery,R_WH_003_Rajkot
88175,9/17/2024,Lucknow,WH_013,9/21/2024,Fashion-Women,971.06,Delhivery,R_WH_013_Lucknow
88176,12/27/2023,Vadodara,WH_014,12/31/2023,Sports & Fitness,2798.15,BlueDart,R_WH_014_Vadodara
88177,12/17/2023,Visakhapatnam,WH_019,12/17/2023,Furniture,2429.51,DTDC,R_WH_019_Visakhapatnam
88178,1/8/2024,Amritsar,WH_009,1/15/2024,Home & Kitchen,2599.48,IndiaPost,R_WH_009_Amritsar
88179,4/11/2023,Ludhiana,WH_020,4/13/2023,Home & Kitchen,1309.79,IndiaPost,R_WH_020_Ludhiana
88180,6/27/2024,Bhopal,WH_013,7/3/2024,Furniture,380.26,Shadowfax,R_WH_013_Bhopal
88181,4/14/2024,Ghaziabad,WH_019,4/17/2024,Beauty & Personal Care,1220.14,DTDC,R_WH_019_Ghaziabad
88182,5/11/2023,Nagpur,WH_015,5/15/2023,Stationery,710.33,XpressBees,R_WH_015_Nagpur
88183,6/12/2024,Amritsar,WH_009,6/14/2024,Pet Supplies,1548.77,EcomExpress,R_WH_009_Amritsar
88184,4/21/2024,Madurai,WH_009,4/25/2024,Industrial Supplies,1211.8,DTDC,R_WH_009_Madurai
88185,9/5/2023,Gurugram,WH_001,9/11/2023,Industrial Supplies,458.7,Delhivery,R_WH_001_Gurugram
88186,1/10/2024,Kolkata,WH_016,1/13/2024,Grocery,2030.03,EcomExpress,R_WH_016_Kolkata
88187,1/31/2024,Dhanbad,WH_011,2/3/2024,Pet Supplies,984.47,BlueDart,R_WH_011_Dhanbad
88188,7/29/2024,Nagpur,WH_006,8/1/2024,Jewellery,1415.47,Shadowfax,R_WH_006_Nagpur
88189,8/16/2025,Dhanbad,WH_017,8/16/2025,Office Products,543.44,EcomExpress,R_WH_017_Dhanbad
88190,3/19/2023,Patna,WH_007,3/21/2023,Industrial Supplies,901.26,EcomExpress,R_WH_007_Patna
88191,12/12/2024,Nashik,WH_002,12/16/2024,Grocery,718.51,BlueDart,R_WH_002_Nashik
88192,2/10/2023,Mangalore,WH_015,2/12/2023,Industrial Supplies,4645.08,Shadowfax,R_WH_015_Mangalore
88193,9/15/2023,Jabalpur,WH_005,9/15/2023,Books,413.49,DTDC,R_WH_005_Jabalpur
88194,6/30/2023,Ahmedabad,WH_015,7/4/2023,Office Products,1249.81,BlueDart,R_WH_015_Ahmedabad
88195,10/17/2023,Kalyan-Dombivli,WH_020,10/19/2023,Stationery,896.95,XpressBees,R_WH_020_Kalyan-Dombivli
88196,5/5/2023,Visakhapatnam,WH_017,5/8/2023,Grocery,4642.63,BlueDart,R_WH_017_Visakhapatnam
88197,5/5/2025,Jabalpur,WH_020,5/6/2025,Health,821.26,XpressBees,R_WH_020_Jabalpur
88198,9/15/2024,Varanasi,WH_013,9/21/2024,Toys & Baby,1197.42,Shadowfax,R_WH_013_Varanasi
88199,4/12/2024,Bhiwandi,WH_007,4/16/2024,Grocery,833.83,XpressBees,R_WH_007_Bhiwandi
88200,8/23/2023,Lucknow,WH_008,8/29/2023,Mobile & Accessories,329.74,Shadowfax,R_WH_008_Lucknow
88201,5/14/2024,Gurugram,WH_007,5/16/2024,Footwear,746.03,XpressBees,R_WH_007_Gurugram
88202,12/14/2024,Thane,WH_014,12/20/2024,Pet Supplies,608.69,DTDC,R_WH_014_Thane
88203,7/5/2024,Allahabad,WH_016,7/7/2024,Books,230.04,AmazonLogistics,R_WH_016_Allahabad
88204,12/11/2024,Jaipur,WH_003,12/14/2024,Industrial Supplies,213.14,Delhivery,R_WH_003_Jaipur
88205,8/18/2025,Vadodara,WH_005,8/20/2025,Toys & Baby,7092.88,BlueDart,R_WH_005_Vadodara
88206,4/2/2025,Varanasi,WH_015,4/3/2025,Pet Supplies,577.49,BlueDart,R_WH_015_Varanasi
88207,9/29/2024,Raipur,WH_015,10/2/2024,Beauty & Personal Care,1860.13,Delhivery,R_WH_015_Raipur
88208,3/15/2023,Raipur,WH_011,3/16/2023,Grocery,117.81,Shadowfax,R_WH_011_Raipur
88209,11/21/2024,Dhanbad,WH_006,11/24/2024,Appliances,1302.01,Shadowfax,R_WH_006_Dhanbad
88210,1/5/2023,Kanpur,WH_001,1/6/2023,Sports & Fitness,999.46,BlueDart,R_WH_001_Kanpur
88211,4/3/2025,Aligarh,WH_014,4/5/2025,Home & Kitchen,2132.37,BlueDart,R_WH_014_Aligarh
88212,4/28/2023,Kolkata,WH_004,5/1/2023,Beauty & Personal Care,653.65,BlueDart,R_WH_004_Kolkata
88213,1/13/2025,Pimpri-Chinchwad,WH_011,1/15/2025,Sports & Fitness,1665.65,EcomExpress,R_WH_011_Pimpri-Chinchwad
88214,10/22/2024,Kalyan-Dombivli,WH_013,10/23/2024,Grocery,2831.86,AmazonLogistics,R_WH_013_Kalyan-Dombivli
88215,11/10/2023,Gurugram,WH_003,11/11/2023,Toys & Baby,1805.83,EcomExpress,R_WH_003_Gurugram
88216,7/20/2023,Lucknow,WH_013,7/22/2023,Books,1415.68,AmazonLogistics,R_WH_013_Lucknow
88217,5/10/2025,Amritsar,WH_011,5/13/2025,Mobile & Accessories,601.47,Delhivery,R_WH_011_Amritsar
88218,6/26/2024,Raipur,WH_006,6/30/2024,Health,649.59,Delhivery,R_WH_006_Raipur
88219,1/18/2025,Kanpur,WH_011,1/22/2025,Health,487.3,IndiaPost,R_WH_011_Kanpur
88220,3/5/2024,Kanpur,WH_007,3/6/2024,Toys & Baby,131.2,Delhivery,R_WH_007_Kanpur
88221,10/28/2024,Thane,WH_004,10/31/2024,Footwear,307.32,BlueDart,R_WH_004_Thane
88222,12/10/2024,Jabalpur,WH_015,12/12/2024,Automotive,985.79,Delhivery,R_WH_015_Jabalpur
88223,9/10/2024,Patna,WH_002,9/14/2024,Health,241.41,DTDC,R_WH_002_Patna
88224,6/8/2023,Jabalpur,WH_008,6/13/2023,Footwear,766.5,Shadowfax,R_WH_008_Jabalpur
88225,11/11/2024,Jaipur,WH_010,11/18/2024,Health,2886.61,EcomExpress,R_WH_010_Jaipur
88226,10/28/2023,Pune,WH_001,10/30/2023,Pet Supplies,1234.56,DTDC,R_WH_001_Pune
88227,2/24/2024,Ludhiana,WH_006,2/28/2024,Health,646.46,DTDC,R_WH_006_Ludhiana
88228,9/15/2023,Ghaziabad,WH_016,9/17/2023,Toys & Baby,449.56,Shadowfax,R_WH_016_Ghaziabad
88229,3/3/2023,Vadodara,WH_012,3/13/2023,Automotive,1819.59,Delhivery,R_WH_012_Vadodara
88230,10/22/2024,Ahmedabad,WH_016,10/22/2024,Sports & Fitness,422.7,Delhivery,R_WH_016_Ahmedabad
88231,6/11/2023,Vijayawada,WH_007,6/13/2023,Automotive,1534.43,IndiaPost,R_WH_007_Vijayawada
88232,3/27/2023,Mumbai,WH_011,4/2/2023,Fashion-Men,1275.75,DTDC,R_WH_011_Mumbai
88233,1/13/2023,Rajkot,WH_002,1/20/2023,Sports & Fitness,316.82,Delhivery,R_WH_002_Rajkot
88234,10/2/2023,Allahabad,WH_012,10/6/2023,Automotive,268.39,EcomExpress,R_WH_012_Allahabad
88235,2/21/2024,Madurai,WH_011,2/23/2024,Beauty & Personal Care,611.15,EcomExpress,R_WH_011_Madurai
88236,5/4/2023,Jodhpur,WH_006,5/5/2023,Home & Kitchen,1766.64,BlueDart,R_WH_006_Jodhpur
88237,5/19/2025,Meerut,WH_005,5/21/2025,Fashion-Men,3088.03,Delhivery,R_WH_005_Meerut
88238,9/7/2024,Indore,WH_012,9/14/2024,Grocery,679.53,IndiaPost,R_WH_012_Indore
88239,2/18/2023,Ludhiana,WH_003,2/23/2023,Electronics,204.39,IndiaPost,R_WH_003_Ludhiana
88240,1/3/2023,Mangalore,WH_005,1/4/2023,Office Products,516.81,EcomExpress,R_WH_005_Mangalore
88241,7/22/2025,Dhanbad,WH_006,7/30/2025,Fashion-Women,448.95,XpressBees,R_WH_006_Dhanbad
88242,1/31/2025,Lucknow,WH_006,2/8/2025,Beauty & Personal Care,413.75,Delhivery,R_WH_006_Lucknow
88243,2/3/2025,Vasai-Virar,WH_001,2/7/2025,Stationery,170.33,Delhivery,R_WH_001_Vasai-Virar
88244,12/23/2024,Howrah,WH_014,12/29/2024,Books,2184.47,DTDC,R_WH_014_Howrah
88245,8/5/2024,Vasai-Virar,WH_012,8/9/2024,Health,2467.16,XpressBees,R_WH_012_Vasai-Virar
88246,9/28/2023,Jaipur,WH_002,10/5/2023,Electronics,1014.19,XpressBees,R_WH_002_Jaipur
88247,7/3/2024,Mumbai,WH_006,7/7/2024,Sports & Fitness,2682.46,BlueDart,R_WH_006_Mumbai
88248,6/2/2023,Chandigarh,WH_005,6/5/2023,Footwear,2924.79,EcomExpress,R_WH_005_Chandigarh
88249,11/13/2023,Coimbatore,WH_013,11/16/2023,Books,1939.15,BlueDart,R_WH_013_Coimbatore
88250,9/8/2025,Vadodara,WH_011,9/11/2025,Health,864.03,IndiaPost,R_WH_011_Vadodara
88251,12/27/2024,Varanasi,WH_005,1/1/2025,Appliances,419.53,XpressBees,R_WH_005_Varanasi
88252,3/9/2024,Amritsar,WH_011,3/16/2024,Pet Supplies,1487.99,Delhivery,R_WH_011_Amritsar
88253,6/5/2024,Srinagar,WH_012,6/6/2024,Fashion-Men,427.76,AmazonLogistics,R_WH_012_Srinagar
88254,9/3/2024,Coimbatore,WH_007,9/3/2024,Stationery,943.18,AmazonLogistics,R_WH_007_Coimbatore
88255,5/18/2025,Vijayawada,WH_015,5/21/2025,Footwear,286.26,IndiaPost,R_WH_015_Vijayawada
88256,8/3/2025,Bhiwandi,WH_011,8/4/2025,Electronics,2655.74,AmazonLogistics,R_WH_011_Bhiwandi
88257,6/9/2025,Mangalore,WH_010,6/15/2025,Jewellery,264.67,DTDC,R_WH_010_Mangalore
88258,5/4/2024,Madurai,WH_006,5/11/2024,Electronics,206.2,IndiaPost,R_WH_006_Madurai
88259,3/20/2025,Varanasi,WH_008,3/25/2025,Grocery,250.17,DTDC,R_WH_008_Varanasi
88260,1/15/2025,Moradabad,WH_020,1/18/2025,Sports & Fitness,555.13,DTDC,R_WH_020_Moradabad
88261,7/18/2023,Coimbatore,WH_008,7/23/2023,Electronics,476.88,EcomExpress,R_WH_008_Coimbatore
88262,3/11/2024,Indore,WH_009,3/17/2024,Furniture,301.04,Shadowfax,R_WH_009_Indore
88263,11/16/2024,Raipur,WH_015,11/17/2024,Stationery,1374.02,EcomExpress,R_WH_015_Raipur
88264,8/5/2023,Faridabad,WH_015,8/7/2023,Mobile & Accessories,1172.36,EcomExpress,R_WH_015_Faridabad
88265,5/24/2024,Vasai-Virar,WH_016,5/27/2024,Home & Kitchen,1735.04,BlueDart,R_WH_016_Vasai-Virar
88266,2/9/2023,Jabalpur,WH_009,2/10/2023,Grocery,513.63,EcomExpress,R_WH_009_Jabalpur
88267,11/28/2024,Mumbai,WH_011,12/1/2024,Fashion-Men,2092.62,BlueDart,R_WH_011_Mumbai
88268,5/3/2024,Raipur,WH_012,5/6/2024,Fashion-Women,590.32,Delhivery,R_WH_012_Raipur
88269,3/2/2025,Ghaziabad,WH_005,3/4/2025,Furniture,364.17,DTDC,R_WH_005_Ghaziabad
88270,8/3/2024,Visakhapatnam,WH_006,8/8/2024,Fashion-Men,465.13,EcomExpress,R_WH_006_Visakhapatnam
88271,9/6/2023,Indore,WH_010,9/9/2023,Industrial Supplies,1250.71,Shadowfax,R_WH_010_Indore
88272,3/26/2023,Jaipur,WH_003,3/28/2023,Pet Supplies,415.19,BlueDart,R_WH_003_Jaipur
88273,11/10/2024,Jaipur,WH_020,11/15/2024,Office Products,697.22,Shadowfax,R_WH_020_Jaipur
88274,2/8/2024,Mumbai,WH_015,2/11/2024,Electronics,716.49,EcomExpress,R_WH_015_Mumbai
88275,1/29/2023,Kanpur,WH_013,1/30/2023,Fashion-Men,601.74,Delhivery,R_WH_013_Kanpur
88276,2/6/2023,Thane,WH_005,2/12/2023,Grocery,3446.36,BlueDart,R_WH_005_Thane
88277,5/21/2024,Thane,WH_017,5/22/2024,Grocery,486.84,XpressBees,R_WH_017_Thane
88278,6/15/2024,Vijayawada,WH_006,6/15/2024,Toys & Baby,669.83,IndiaPost,R_WH_006_Vijayawada
88279,10/19/2024,Jodhpur,WH_004,10/21/2024,Industrial Supplies,164.6,BlueDart,R_WH_004_Jodhpur
88280,9/17/2023,Chennai,WH_008,9/23/2023,Jewellery,204.43,XpressBees,R_WH_008_Chennai
88281,10/12/2024,Aligarh,WH_002,10/12/2024,Home & Kitchen,885.59,Delhivery,R_WH_002_Aligarh
88282,9/12/2023,Varanasi,WH_003,9/15/2023,Office Products,1760.74,Shadowfax,R_WH_003_Varanasi
88283,8/17/2025,Kalyan-Dombivli,WH_006,8/18/2025,Appliances,1085.84,Shadowfax,R_WH_006_Kalyan-Dombivli
88284,3/27/2023,Vijayawada,WH_015,4/1/2023,Grocery,826.84,IndiaPost,R_WH_015_Vijayawada
88285,7/17/2024,Srinagar,WH_018,7/19/2024,Mobile & Accessories,959.06,BlueDart,R_WH_018_Srinagar
88286,3/21/2025,Visakhapatnam,WH_001,3/27/2025,Health,238.12,DTDC,R_WH_001_Visakhapatnam
88287,10/15/2024,Jodhpur,WH_010,10/18/2024,Stationery,605,BlueDart,R_WH_010_Jodhpur
88288,9/25/2024,Ghaziabad,WH_016,10/4/2024,Office Products,3144.59,Shadowfax,R_WH_016_Ghaziabad
88289,7/29/2025,Bhiwandi,WH_009,8/3/2025,Footwear,836.15,BlueDart,R_WH_009_Bhiwandi
88290,2/16/2024,Agra,WH_017,2/16/2024,Sports & Fitness,198.78,Shadowfax,R_WH_017_Agra
88291,1/23/2024,Bengaluru,WH_009,1/26/2024,Fashion-Women,1477.04,XpressBees,R_WH_009_Bengaluru
88292,2/4/2024,Chandigarh,WH_014,2/11/2024,Toys & Baby,1174.84,XpressBees,R_WH_014_Chandigarh
88293,2/26/2024,Kalyan-Dombivli,WH_016,2/28/2024,Automotive,748.11,BlueDart,R_WH_016_Kalyan-Dombivli
88294,8/16/2025,Kalyan-Dombivli,WH_017,8/19/2025,Health,1419.27,EcomExpress,R_WH_017_Kalyan-Dombivli
88295,10/24/2024,Visakhapatnam,WH_015,10/27/2024,Stationery,957.23,Delhivery,R_WH_015_Visakhapatnam
88296,11/29/2023,Ranchi,WH_013,12/1/2023,Appliances,112.32,AmazonLogistics,R_WH_013_Ranchi
88297,10/21/2024,Indore,WH_008,10/25/2024,Furniture,485.46,BlueDart,R_WH_008_Indore
88298,3/28/2024,Bhopal,WH_003,4/5/2024,Stationery,5823.16,BlueDart,R_WH_003_Bhopal
88299,8/17/2024,Faridabad,WH_016,8/17/2024,Automotive,1339.35,DTDC,R_WH_016_Faridabad
88300,5/29/2023,Bengaluru,WH_014,5/31/2023,Footwear,1659.89,Delhivery,R_WH_014_Bengaluru
88301,6/19/2023,Ahmedabad,WH_016,6/22/2023,Health,1787.59,BlueDart,R_WH_016_Ahmedabad
88302,11/21/2023,Chennai,WH_018,11/27/2023,Pet Supplies,760.46,Shadowfax,R_WH_018_Chennai
88303,2/20/2025,Srinagar,WH_006,2/22/2025,Jewellery,1155.72,EcomExpress,R_WH_006_Srinagar
88304,8/16/2023,Hyderabad,WH_005,8/18/2023,Fashion-Women,679.56,Delhivery,R_WH_005_Hyderabad
88305,11/22/2023,Bengaluru,WH_020,11/23/2023,Automotive,382.86,BlueDart,R_WH_020_Bengaluru
88306,1/5/2023,Hyderabad,WH_003,1/5/2023,Office Products,602.77,DTDC,R_WH_003_Hyderabad
88307,6/1/2023,Coimbatore,WH_006,6/8/2023,Books,589.95,Shadowfax,R_WH_006_Coimbatore
88308,8/9/2023,Raipur,WH_005,8/10/2023,Stationery,811.63,XpressBees,R_WH_005_Raipur
88309,6/6/2023,Mangalore,WH_003,6/10/2023,Industrial Supplies,1995.4,Delhivery,R_WH_003_Mangalore
88310,9/15/2023,Jaipur,WH_015,9/23/2023,Industrial Supplies,441.07,IndiaPost,R_WH_015_Jaipur
88311,1/6/2023,Ahmedabad,WH_008,1/9/2023,Footwear,1189.23,XpressBees,R_WH_008_Ahmedabad
88312,10/17/2023,Indore,WH_006,10/19/2023,Toys & Baby,2770.12,DTDC,R_WH_006_Indore
88313,7/23/2023,Amritsar,WH_011,7/25/2023,Health,644.02,DTDC,R_WH_011_Amritsar
88314,10/5/2023,Delhi,WH_020,10/10/2023,Stationery,103.42,BlueDart,R_WH_020_Delhi
88315,6/18/2025,Thane,WH_016,6/25/2025,Health,2360.22,EcomExpress,R_WH_016_Thane
88316,5/30/2025,Amritsar,WH_003,6/1/2025,Office Products,1332.75,Delhivery,R_WH_003_Amritsar
88317,5/14/2023,Hyderabad,WH_016,5/17/2023,Home & Kitchen,161.74,Shadowfax,R_WH_016_Hyderabad
88318,4/14/2025,Vijayawada,WH_004,4/18/2025,Home & Kitchen,690.35,DTDC,R_WH_004_Vijayawada
88319,8/11/2024,Kanpur,WH_014,8/11/2024,Fashion-Women,3448.15,Shadowfax,R_WH_014_Kanpur
88320,3/22/2024,Nagpur,WH_002,3/26/2024,Fashion-Women,178.8,IndiaPost,R_WH_002_Nagpur
88321,9/9/2025,Surat,WH_020,9/14/2025,Home & Kitchen,684.88,Shadowfax,R_WH_020_Surat
88322,9/21/2025,Hyderabad,WH_019,9/22/2025,Toys & Baby,471.4,DTDC,R_WH_019_Hyderabad
88323,12/12/2023,Srinagar,WH_002,12/17/2023,Fashion-Women,599.54,Shadowfax,R_WH_002_Srinagar
88324,4/26/2023,Mangalore,WH_013,4/29/2023,Home & Kitchen,1990.38,Delhivery,R_WH_013_Mangalore
88325,12/13/2024,Chennai,WH_008,12/15/2024,Industrial Supplies,1590.6,Delhivery,R_WH_008_Chennai
88326,8/21/2024,Kolkata,WH_005,8/24/2024,Health,1627.28,Delhivery,R_WH_005_Kolkata
88327,8/2/2024,Pimpri-Chinchwad,WH_014,8/6/2024,Stationery,1354.15,Delhivery,R_WH_014_Pimpri-Chinchwad
88328,7/18/2025,Bhiwandi,WH_006,7/25/2025,Health,2962.53,XpressBees,R_WH_006_Bhiwandi
88329,9/4/2024,Howrah,WH_016,9/5/2024,Grocery,1275.51,Delhivery,R_WH_016_Howrah
88330,8/25/2025,Varanasi,WH_009,8/26/2025,Industrial Supplies,690.61,BlueDart,R_WH_009_Varanasi
88331,11/4/2024,Ludhiana,WH_010,11/6/2024,Electronics,1436.75,AmazonLogistics,R_WH_010_Ludhiana
88332,11/9/2023,Indore,WH_016,11/11/2023,Footwear,814.1,Shadowfax,R_WH_016_Indore
88333,2/25/2024,Allahabad,WH_019,2/28/2024,Office Products,2982.83,Shadowfax,R_WH_019_Allahabad
88334,6/20/2025,Kanpur,WH_018,6/23/2025,Industrial Supplies,1273.03,EcomExpress,R_WH_018_Kanpur
88335,8/5/2024,Moradabad,WH_019,8/8/2024,Office Products,787.13,EcomExpress,R_WH_019_Moradabad
88336,6/22/2023,Aligarh,WH_020,6/26/2023,Fashion-Men,1335.47,DTDC,R_WH_020_Aligarh
88337,6/18/2023,Pune,WH_012,6/19/2023,Stationery,959.07,BlueDart,R_WH_012_Pune
88338,4/13/2023,Faridabad,WH_011,4/17/2023,Fashion-Men,1138.89,DTDC,R_WH_011_Faridabad
88339,8/16/2023,Vijayawada,WH_016,8/21/2023,Fashion-Men,1394.79,IndiaPost,R_WH_016_Vijayawada
88340,5/13/2023,Lucknow,WH_003,5/17/2023,Appliances,273.98,Shadowfax,R_WH_003_Lucknow
88341,7/25/2024,Faridabad,WH_007,7/27/2024,Fashion-Women,520.41,EcomExpress,R_WH_007_Faridabad
88342,8/20/2025,Bhopal,WH_018,8/22/2025,Footwear,2255.67,EcomExpress,R_WH_018_Bhopal
88343,10/18/2024,Visakhapatnam,WH_005,10/21/2024,Grocery,1344.92,AmazonLogistics,R_WH_005_Visakhapatnam
88344,7/30/2023,Vijayawada,WH_007,7/30/2023,Mobile & Accessories,599.75,EcomExpress,R_WH_007_Vijayawada
88345,4/19/2023,Kalyan-Dombivli,WH_017,4/21/2023,Pet Supplies,453.1,EcomExpress,R_WH_017_Kalyan-Dombivli
88346,7/12/2023,Hyderabad,WH_004,7/22/2023,Footwear,276.08,Delhivery,R_WH_004_Hyderabad
88347,12/23/2023,Moradabad,WH_010,12/28/2023,Industrial Supplies,3069.27,BlueDart,R_WH_010_Moradabad
88348,11/25/2024,Amritsar,WH_017,11/28/2024,Stationery,662.38,Delhivery,R_WH_017_Amritsar
88349,6/4/2024,Meerut,WH_010,6/10/2024,Stationery,1310.77,Shadowfax,R_WH_010_Meerut
88350,10/5/2024,Moradabad,WH_017,10/6/2024,Sports & Fitness,984.49,DTDC,R_WH_017_Moradabad
88351,3/1/2024,Bhiwandi,WH_011,3/2/2024,Mobile & Accessories,2145.58,BlueDart,R_WH_011_Bhiwandi
88352,7/30/2025,Chennai,WH_012,8/2/2025,Footwear,400.62,Delhivery,R_WH_012_Chennai
88353,3/15/2023,Ghaziabad,WH_008,3/17/2023,Electronics,1374.71,BlueDart,R_WH_008_Ghaziabad
88354,4/6/2023,Pune,WH_006,4/8/2023,Office Products,1989.78,XpressBees,R_WH_006_Pune
88355,5/9/2023,Hyderabad,WH_013,5/11/2023,Toys & Baby,876.61,Delhivery,R_WH_013_Hyderabad
88356,12/9/2023,Lucknow,WH_008,12/15/2023,Stationery,249.86,Delhivery,R_WH_008_Lucknow
88357,1/6/2024,Amritsar,WH_008,1/9/2024,Grocery,1456.53,Shadowfax,R_WH_008_Amritsar
88358,2/5/2024,Delhi,WH_018,2/10/2024,Beauty & Personal Care,1692.17,XpressBees,R_WH_018_Delhi
88359,6/2/2025,Patna,WH_017,6/8/2025,Home & Kitchen,99.85,AmazonLogistics,R_WH_017_Patna
88360,8/10/2023,Coimbatore,WH_020,8/11/2023,Grocery,799.17,IndiaPost,R_WH_020_Coimbatore
88361,10/1/2024,Bengaluru,WH_001,10/3/2024,Mobile & Accessories,1224.19,Shadowfax,R_WH_001_Bengaluru
88362,5/26/2024,Surat,WH_020,5/28/2024,Fashion-Women,794.53,Delhivery,R_WH_020_Surat
88363,5/8/2025,Srinagar,WH_010,5/19/2025,Automotive,5695.49,DTDC,R_WH_010_Srinagar
88364,5/19/2024,Moradabad,WH_011,5/21/2024,Industrial Supplies,614.73,BlueDart,R_WH_011_Moradabad
88365,12/1/2023,Coimbatore,WH_007,12/4/2023,Industrial Supplies,2606.18,EcomExpress,R_WH_007_Coimbatore
88366,1/9/2024,Aligarh,WH_015,1/14/2024,Grocery,1690.6,IndiaPost,R_WH_015_Aligarh
88367,4/30/2024,Kanpur,WH_007,5/5/2024,Books,673.25,XpressBees,R_WH_007_Kanpur
88368,1/7/2023,Kanpur,WH_007,1/13/2023,Stationery,760.87,Shadowfax,R_WH_007_Kanpur
88369,1/6/2025,Surat,WH_009,1/8/2025,Electronics,1004.18,XpressBees,R_WH_009_Surat
88370,1/24/2024,Coimbatore,WH_005,1/29/2024,Fashion-Women,1261.33,EcomExpress,R_WH_005_Coimbatore
88371,3/11/2024,Dhanbad,WH_005,3/12/2024,Industrial Supplies,220.5,Delhivery,R_WH_005_Dhanbad
88372,4/26/2023,Ahmedabad,WH_017,4/28/2023,Home & Kitchen,521.79,DTDC,R_WH_017_Ahmedabad
88373,4/13/2023,Pune,WH_019,4/16/2023,Toys & Baby,1371.86,BlueDart,R_WH_019_Pune
88374,1/7/2025,Vijayawada,WH_019,1/9/2025,Industrial Supplies,531.38,BlueDart,R_WH_019_Vijayawada
88375,7/18/2024,Dhanbad,WH_003,7/21/2024,Toys & Baby,1446.13,DTDC,R_WH_003_Dhanbad
