op_id,warehouse_id,date,avg_processing_time_hours,storage_cost_per_pallet_inr,workforce_available,shifts
9320,WH_016,3/21/2024,8.35,70.9,222,3
9321,WH_015,7/14/2025,7.29,405.69,89,2
9322,WH_011,11/23/2023,5.71,327.6,124,2
9323,WH_010,8/29/2023,8.91,396.85,360,1
9324,WH_004,7/9/2023,4.38,404.45,307,2
9325,WH_014,3/4/2025,4.85,106.51,177,3
9326,WH_001,5/8/2024,5.12,241.92,31,2
9327,WH_013,9/10/2025,3.56,117.93,395,2
9328,WH_016,1/17/2024,2.81,189.11,89,2
9329,WH_020,3/21/2024,6.23,177.53,360,2
9330,WH_009,5/2/2025,6.35,87.1,279,2
9331,WH_011,6/7/2025,9.5,197.01,236,2
9332,WH_010,6/30/2024,6.05,276.69,105,2
9333,WH_011,6/12/2025,5.06,169.69,50,3
9334,WH_003,1/10/2025,8.37,141.23,361,2
9335,WH_006,4/3/2025,3.31,420.21,196,2
9336,WH_002,12/18/2024,6.17,315.21,185,2
9337,WH_013,11/13/2024,5.98,404.98,183,2
9338,WH_003,2/23/2023,9.72,262.09,72,2
9339,WH_009,5/22/2024,7.28,278.29,363,1
9340,WH_007,6/2/2024,4.45,255.74,245,3
9341,WH_005,9/4/2023,5.57,281.05,162,3
9342,WH_002,11/12/2023,6.66,389.41,283,2
9343,WH_010,9/25/2025,6.28,423.3,188,3
9344,WH_011,8/17/2023,5,186.21,234,2
9345,WH_011,5/14/2025,4.88,409.1,239,3
9346,WH_007,4/22/2024,4.69,287.75,279,3
9347,WH_005,7/11/2025,6.83,166.01,95,2
9348,WH_008,6/23/2024,5.56,197.59,284,2
9349,WH_008,1/25/2024,5.13,233.97,72,1
9350,WH_020,10/1/2024,4.94,169.03,220,2
9351,WH_014,11/16/2023,4.27,364.73,58,2
9352,WH_008,12/3/2023,6.43,101.59,90,3
9353,WH_013,2/2/2024,5.16,183.03,68,3
9354,WH_004,3/10/2025,7.4,193.16,311,2
9355,WH_007,6/5/2023,4.33,266.43,310,2
9356,WH_004,10/7/2023,4.35,370.42,250,2
9357,WH_008,7/10/2023,3.52,132.07,85,2
9358,WH_014,4/15/2023,7.7,270.48,109,2
9359,WH_015,7/14/2023,7.99,150.92,268,2
9360,WH_020,7/21/2025,1.63,339.79,109,3
9361,WH_014,7/28/2024,3.22,314.61,398,2
9362,WH_012,10/6/2023,8.68,425.11,62,3
9363,WH_006,8/13/2024,8.81,388.75,67,2
9364,WH_009,7/9/2023,5.03,122.73,133,2
9365,WH_010,8/4/2024,5.69,373.58,296,3
9366,WH_009,12/20/2024,7.34,382.4,385,3
9367,WH_019,5/22/2025,6.02,268.3,111,1
9368,WH_016,6/3/2023,8.17,174.81,255,2
9369,WH_018,6/16/2023,5.66,89.03,39,2
9370,WH_005,12/7/2023,7.26,469.84,333,3
9371,WH_003,2/19/2024,4.19,336.68,92,2
9372,WH_008,3/29/2023,7.29,245.3,105,3
9373,WH_019,2/21/2025,7.14,107.85,161,2
9374,WH_009,3/7/2023,4.9,330.69,69,2
9375,WH_008,5/28/2023,7.17,417.97,109,2
9376,WH_018,8/23/2023,6.65,432.93,197,2
9377,WH_005,2/9/2025,5.96,496.62,139,3
9378,WH_014,1/9/2025,7.74,55.71,33,3
9379,WH_009,10/7/2023,3.26,447.97,97,2
9380,WH_012,7/1/2023,5.69,111.46,399,2
9381,WH_017,7/22/2023,6.72,384.35,375,2
9382,WH_015,12/30/2024,4.09,195.85,244,2
9383,WH_009,1/22/2024,7.29,77.14,49,3
9384,WH_007,12/2/2024,4.56,302.41,304,2
9385,WH_002,3/1/2023,7.65,312.4,31,2
9386,WH_015,9/7/2025,8.11,97.05,395,3
9387,WH_008,3/31/2024,6.15,253.7,136,3
9388,WH_006,1/28/2024,5.88,122.93,130,1
9389,WH_013,6/19/2023,5.48,457.47,34,2
9390,WH_016,7/12/2025,6.59,216.03,77,2
9391,WH_015,4/18/2023,5.44,316.67,290,2
9392,WH_019,10/14/2024,8.77,308.3,190,2
9393,WH_004,9/7/2024,6.57,186.81,238,3
9394,WH_013,12/19/2024,7.45,230.5,176,2
9395,WH_016,3/25/2023,7.5,482.6,45,3
9396,WH_019,12/2/2023,6.52,94.21,218,2
9397,WH_004,1/4/2025,10.33,170.63,238,2
9398,WH_002,6/24/2025,6.45,344.32,285,2
9399,WH_020,3/7/2023,7.28,436.78,368,2
9400,WH_014,12/5/2023,7.09,245.47,140,2
9401,WH_004,8/5/2025,8.18,334.88,172,2
9402,WH_010,8/9/2025,4.8,346.43,139,2
9403,WH_002,8/8/2023,5.51,94.29,386,2
9404,WH_020,11/20/2024,4.61,399.58,275,2
9405,WH_007,9/6/2025,7.51,254.91,324,2
9406,WH_018,6/29/2023,8.11,193.52,50,2
9407,WH_009,10/27/2023,8.02,243.32,228,2
9408,WH_017,2/16/2024,5.6,178.87,356,3
9409,WH_010,10/10/2023,2.37,109.67,297,2
9410,WH_010,5/3/2024,3.22,245.78,249,2
9411,WH_003,7/10/2025,5.59,88.94,399,3
9412,WH_007,12/29/2024,4.39,190.14,189,2
9413,WH_004,5/2/2023,4.1,94.64,29,3
9414,WH_020,10/1/2023,6.73,427.83,191,3
9415,WH_010,11/13/2024,5.22,57.11,384,3
9416,WH_004,12/11/2024,9.85,68.21,136,3
9417,WH_011,2/27/2025,8.74,181.57,176,2
9418,WH_016,7/18/2023,6.72,156.98,173,2
9419,WH_012,1/22/2024,3.37,57.17,258,2
9420,WH_016,9/11/2023,10.02,445.65,90,3
9421,WH_011,10/17/2024,10.34,315.08,222,3
9422,WH_020,8/31/2025,4.78,104.66,342,3
9423,WH_020,9/30/2024,5.58,443.54,329,1
9424,WH_005,10/17/2023,1.75,315.28,205,3
9425,WH_004,12/28/2023,2.22,468.2,171,2
9426,WH_001,7/23/2024,5.43,232.11,396,2
9427,WH_020,5/1/2024,4.41,128.86,24,2
9428,WH_013,7/6/2025,4.5,97.14,68,2
9429,WH_019,6/1/2024,8.82,66.93,280,1
9430,WH_005,9/24/2024,7.9,384.24,107,2
9431,WH_009,8/12/2025,6.82,268.1,49,2
9432,WH_013,5/23/2025,7.62,207.73,222,3
9433,WH_010,7/26/2025,4.85,194.25,221,2
9434,WH_016,8/12/2023,8.62,346.45,131,1
9435,WH_002,6/30/2025,8.16,80.23,176,2
9436,WH_010,6/26/2023,4.46,88.36,24,3
9437,WH_014,1/27/2025,6.93,173.78,398,3
9438,WH_005,7/25/2024,6.88,206.59,299,2
9439,WH_011,1/4/2024,7.48,284.27,338,3
9440,WH_016,8/8/2025,9.73,445.77,257,2
9441,WH_008,11/20/2023,4.27,72.13,205,2
9442,WH_011,8/16/2023,6.93,102.26,275,3
9443,WH_009,2/25/2023,7.81,364.32,378,2
9444,WH_018,10/29/2024,7.42,366.44,70,1
9445,WH_004,8/28/2023,1,488.79,325,1
9446,WH_003,5/8/2025,6.95,155.2,332,2
9447,WH_009,7/27/2025,5.03,154.97,299,1
9448,WH_019,12/23/2024,7.96,330.04,93,2
9449,WH_014,7/7/2024,5.86,455.33,41,2
9450,WH_019,10/10/2023,9.12,371.3,43,2
9451,WH_007,3/2/2025,6.51,258.04,98,2
9452,WH_011,3/20/2023,7.77,127.48,134,2
9453,WH_007,8/28/2024,7.31,119.56,145,2
9454,WH_006,7/21/2025,6.86,127.12,314,2
9455,WH_018,3/7/2024,8.32,403.97,391,3
9456,WH_020,7/9/2023,7.42,251.69,250,2
9457,WH_006,2/11/2024,7.32,495.54,183,3
9458,WH_020,4/23/2023,6.2,331.87,47,2
9459,WH_008,7/8/2024,7.14,153.12,329,2
9460,WH_015,5/9/2025,7.8,353.32,130,2
9461,WH_002,12/11/2023,3.92,361.48,233,2
9462,WH_006,4/21/2024,3.77,467.12,33,3
9463,WH_002,2/5/2023,5.41,100.52,126,2
9464,WH_017,8/20/2023,8.21,150.28,219,2
9465,WH_011,8/10/2024,6.84,151.21,149,2
9466,WH_002,8/23/2025,7.86,177.45,62,2
9467,WH_020,12/5/2024,5.38,74.24,180,2
9468,WH_018,5/3/2023,3.27,261.42,119,2
9469,WH_017,8/12/2024,7.43,178.13,230,3
9470,WH_007,3/16/2024,2.29,114.33,224,3
9471,WH_018,7/11/2025,3.92,172.86,105,3
9472,WH_017,10/22/2023,7.46,353.67,177,2
9473,WH_020,1/4/2024,5.85,344.64,277,2
9474,WH_009,7/1/2023,4.67,490.77,191,3
9475,WH_020,12/4/2024,6.6,131.81,109,3
9476,WH_007,4/1/2024,5.66,380.79,320,1
9477,WH_012,5/1/2024,6.58,197.59,62,2
9478,WH_007,4/28/2024,9.55,414.94,268,1
9479,WH_008,6/1/2025,7.18,64.65,20,2
9480,WH_017,10/16/2023,4.95,196.97,54,3
9481,WH_015,10/23/2023,1.53,132.96,256,3
9482,WH_016,9/14/2023,4.06,249.17,68,2
9483,WH_011,4/26/2023,2.92,381.32,41,3
9484,WH_010,6/29/2025,3.15,388.92,399,3
9485,WH_007,8/19/2024,3.88,341.05,245,3
9486,WH_010,1/5/2025,4.59,327.26,350,2
9487,WH_014,6/15/2024,5.14,435.67,245,3
9488,WH_009,7/25/2023,3.87,233.42,153,2
9489,WH_002,2/26/2024,6.53,478.81,197,2
9490,WH_002,10/9/2023,3.67,98.99,234,2
9491,WH_006,2/24/2025,6.24,344.84,181,3
9492,WH_002,9/9/2023,5.2,242.55,126,2
9493,WH_018,3/17/2025,5.37,172.94,370,2
9494,WH_004,4/11/2023,9.02,311.22,218,2
9495,WH_014,8/18/2023,4.46,318.87,122,3
9496,WH_002,9/8/2024,7.65,151.98,235,3
9497,WH_011,6/22/2025,3.33,104.76,98,3
9498,WH_001,8/31/2024,6.89,353.48,145,2
9499,WH_013,7/29/2024,2.74,114.97,386,2
9500,WH_005,11/6/2024,5.44,101.64,32,3
9501,WH_016,6/28/2023,4.71,74.85,123,1
9502,WH_015,12/12/2023,4.91,369.84,132,2
9503,WH_020,4/10/2023,5.91,368.52,222,1
9504,WH_001,2/12/2023,5.5,50.5,322,2
9505,WH_012,9/7/2023,9.37,148.77,140,2
9506,WH_011,2/10/2024,6.85,348.92,86,3
9507,WH_005,3/14/2023,1.48,69.19,22,2
9508,WH_014,11/27/2023,3.85,249.11,210,2
9509,WH_002,6/25/2025,3.7,165.14,237,2
9510,WH_017,9/7/2023,6.45,126.86,287,2
9511,WH_014,12/30/2023,6.98,397.63,71,3
9512,WH_002,6/28/2025,6.68,211.08,375,2
9513,WH_005,3/27/2025,6.93,86.4,268,3
9514,WH_013,6/14/2024,9.74,400.88,320,2
9515,WH_001,2/27/2024,8.11,98.75,56,1
9516,WH_011,6/30/2025,5.28,361.48,313,2
9517,WH_011,2/18/2025,4.45,232.05,45,2
9518,WH_009,5/10/2024,5.18,163.46,202,2
9519,WH_010,5/15/2025,3.86,440.44,370,3
9520,WH_008,9/18/2024,3.22,252.94,322,3
9521,WH_002,11/18/2023,2.22,447.96,94,2
9522,WH_005,11/26/2023,4.68,398,87,1
9523,WH_009,9/3/2023,6.44,342.09,251,2
9524,WH_016,10/13/2023,2.93,139.35,349,2
9525,WH_020,2/9/2024,6.27,139.65,287,1
9526,WH_017,6/13/2023,8.83,429.69,346,2
9527,WH_003,3/13/2025,1,467.83,253,1
9528,WH_019,8/23/2024,3.84,375.31,203,2
9529,WH_004,9/24/2025,6.64,361.18,350,1
9530,WH_004,2/28/2025,6.03,268.58,74,2
9531,WH_016,5/5/2023,7.88,128.93,239,3
9532,WH_003,1/4/2024,1.27,320.35,127,2
9533,WH_003,11/29/2023,4.7,181.05,139,3
9534,WH_018,6/4/2025,9.99,468.91,160,2
9535,WH_004,2/1/2024,9.36,317.01,90,1
9536,WH_011,12/21/2024,2.13,409.44,44,2
9537,WH_005,2/2/2025,7.43,100.19,275,3
9538,WH_007,8/2/2025,10.18,98.43,271,3
9539,WH_003,12/6/2023,7.23,357.18,184,3
9540,WH_003,3/18/2023,3.86,298.04,116,2
9541,WH_011,1/2/2025,4.52,406.3,354,2
9542,WH_013,2/3/2023,3.83,278.18,78,3
9543,WH_006,1/20/2025,6.52,51.42,87,2
9544,WH_011,2/20/2023,5.77,354.53,143,2
9545,WH_005,2/17/2023,8.69,440.38,100,1
9546,WH_014,3/25/2025,5.08,162.62,189,2
9547,WH_003,11/20/2024,7.24,185.23,343,2
9548,WH_009,6/20/2023,5.59,132.57,372,1
9549,WH_002,1/11/2024,6.51,107.02,279,2
9550,WH_013,8/31/2024,6.17,468.18,207,3
9551,WH_001,4/21/2024,4.31,186.75,167,2
9552,WH_017,4/1/2023,6.71,93.69,212,1
9553,WH_015,10/3/2024,7.55,285.81,74,3
9554,WH_020,4/8/2023,4.86,342.14,347,2
9555,WH_010,1/22/2025,8.9,169.03,226,2
9556,WH_011,7/4/2025,6.94,70.4,129,1
9557,WH_018,5/11/2025,7.84,361.67,380,2
9558,WH_013,1/30/2025,9.31,120.86,235,3
9559,WH_016,3/13/2024,6.32,60.8,136,2
9560,WH_012,11/9/2023,4.58,228.25,377,3
9561,WH_009,2/28/2025,6.08,487.65,231,3
9562,WH_007,8/18/2023,3.34,436.57,296,3
9563,WH_002,4/10/2023,5.18,489.6,105,2
9564,WH_008,9/14/2025,6.02,457.27,221,2
9565,WH_011,9/6/2023,3.94,110.95,224,2
9566,WH_002,9/2/2023,5.77,112.85,123,2
9567,WH_006,12/21/2024,6.43,456.53,29,1
9568,WH_020,6/5/2023,7.04,142.62,340,1
9569,WH_001,5/27/2024,3.98,304.01,48,3
9570,WH_014,5/10/2023,4.1,312.85,263,2
9571,WH_018,1/31/2024,8.05,274.66,265,2
9572,WH_009,9/7/2024,4.4,380.76,164,2
9573,WH_001,7/12/2023,5.01,179.26,397,2
9574,WH_006,2/2/2025,4.59,433.03,269,2
9575,WH_012,11/16/2023,5.87,375.2,291,2
9576,WH_011,3/2/2023,1,222.28,287,3
9577,WH_009,7/5/2023,6.42,83.65,261,3
9578,WH_005,3/13/2023,6.28,285.55,232,3
9579,WH_012,10/29/2024,7.22,373.54,181,3
9580,WH_011,4/21/2024,8.86,103.23,197,2
9581,WH_004,10/17/2023,5.14,136.87,202,2
9582,WH_012,6/16/2025,4.34,108.53,83,3
9583,WH_019,8/4/2023,6.88,238.45,78,3
9584,WH_003,1/18/2023,5.06,100.16,102,3
9585,WH_009,1/12/2025,11.95,463.49,237,2
9586,WH_012,1/30/2024,6.84,321.58,221,3
9587,WH_017,9/17/2025,10.02,377.36,192,3
9588,WH_007,4/26/2023,5.57,151.25,89,2
9589,WH_014,2/20/2025,8.5,289.42,312,2
9590,WH_011,11/26/2024,9.74,395.62,181,2
9591,WH_019,5/7/2024,4.95,445.16,278,2
9592,WH_010,9/27/2025,4.24,382.19,254,3
9593,WH_020,11/24/2023,4.7,482.34,336,2
9594,WH_006,11/14/2024,6.48,234.32,294,2
9595,WH_004,6/10/2025,4.69,227.76,205,2
9596,WH_004,1/25/2024,9.92,300.48,357,3
9597,WH_007,4/1/2024,6.35,341.58,118,2
9598,WH_016,3/11/2023,5.34,236.48,257,3
9599,WH_012,1/20/2025,7.68,455.82,199,2
9600,WH_004,5/9/2025,5.93,116.17,383,3
9601,WH_012,1/12/2025,5.13,361.62,109,2
9602,WH_007,7/16/2023,7.23,454.73,228,2
9603,WH_019,2/5/2025,3.11,405.06,269,2
9604,WH_004,10/1/2023,7.77,68.68,390,2
9605,WH_013,8/28/2024,8.19,224.72,278,2
9606,WH_014,7/16/2023,1.3,483.98,135,3
9607,WH_003,3/2/2024,3.98,407.32,163,2
9608,WH_010,4/12/2025,3.46,124.8,25,3
9609,WH_013,2/23/2024,4.2,337.92,78,2
9610,WH_016,4/2/2024,3.11,364.01,261,1
9611,WH_016,4/12/2025,7.3,136.41,172,1
9612,WH_013,2/15/2023,6.32,262.73,102,2
9613,WH_020,5/17/2025,3.72,60.31,138,3
9614,WH_003,8/21/2023,9.2,243.25,55,2
9615,WH_007,3/23/2025,7.76,487.93,33,1
9616,WH_003,5/23/2024,4.4,491.24,335,2
9617,WH_008,7/12/2023,9.8,492.25,23,2
9618,WH_006,2/18/2024,6.71,339.63,343,2
9619,WH_009,5/15/2023,7.21,55.02,70,2
9620,WH_004,8/30/2025,7.83,134,36,2
9621,WH_020,8/29/2025,6.75,379.13,393,2
9622,WH_012,7/4/2025,5.58,495.3,342,3
9623,WH_002,3/24/2024,6.33,339.42,194,2
9624,WH_001,6/19/2023,7.2,381.49,180,2
9625,WH_015,9/10/2023,5.66,415.55,314,2
9626,WH_003,5/6/2023,5.21,356.66,359,2
9627,WH_015,8/30/2025,9.58,303.66,239,3
9628,WH_002,6/10/2024,4.36,490.52,376,2
9629,WH_015,9/28/2023,3.86,292.4,82,2
9630,WH_009,7/22/2023,5.77,80.15,84,2
9631,WH_011,7/28/2024,10.56,369.8,240,2
9632,WH_001,9/22/2023,5.99,421.85,231,3
9633,WH_011,5/19/2024,6.45,146.94,196,2
9634,WH_009,8/7/2025,6.78,158.29,335,3
9635,WH_005,8/9/2024,2.58,467.82,236,2
9636,WH_017,9/6/2025,3.91,226.33,176,2
9637,WH_007,2/12/2024,4.8,248.74,47,3
9638,WH_004,9/14/2023,6.38,181.55,142,2
9639,WH_019,6/30/2025,6.16,234.45,396,3
9640,WH_003,6/3/2025,5.8,417.18,392,3
9641,WH_002,3/28/2024,4.98,211.23,356,2
9642,WH_015,2/9/2024,5.04,342.95,151,2
9643,WH_010,12/7/2024,5.78,370.33,145,1
9644,WH_003,12/5/2023,4.7,68.07,56,2
9645,WH_017,7/26/2023,4.36,344.45,165,3
9646,WH_010,11/21/2024,8.24,115.84,206,2
9647,WH_006,9/29/2025,9.51,314.12,220,2
9648,WH_011,5/31/2023,6.33,430.98,385,2
9649,WH_001,5/25/2023,8.96,403.77,295,2
9650,WH_019,2/11/2023,3.47,62.77,146,3
9651,WH_010,5/7/2025,6.17,99.52,393,2
9652,WH_004,8/4/2023,6.25,122.66,193,2
9653,WH_006,2/15/2024,7.35,59.26,179,2
9654,WH_011,1/31/2024,6.11,123.76,33,2
9655,WH_008,8/29/2025,3.32,464.41,58,1
9656,WH_016,5/14/2023,5.48,118.31,168,2
9657,WH_009,6/5/2023,6.42,371.92,165,3
9658,WH_011,8/30/2023,4.61,246.96,139,2
9659,WH_012,2/26/2023,9.93,303.92,48,3
9660,WH_007,4/17/2023,8.49,134.16,269,1
9661,WH_003,1/29/2023,7.47,329.24,36,2
9662,WH_005,2/15/2025,6.35,306.96,84,2
9663,WH_020,7/23/2025,6.62,173.88,199,1
9664,WH_014,10/9/2024,6.53,460.38,212,2
9665,WH_002,11/22/2024,6.37,82.78,284,2
9666,WH_018,9/5/2025,7.2,97.02,68,2
9667,WH_011,3/9/2023,2.54,249,393,1
9668,WH_017,1/14/2024,5.06,275.16,40,3
9669,WH_004,12/12/2023,6.07,275.23,279,1
9670,WH_016,8/31/2023,6.25,205.62,240,1
9671,WH_017,8/2/2023,4.45,329.09,148,3
9672,WH_003,5/16/2023,5.2,207.06,273,3
9673,WH_014,11/20/2024,7.81,480.4,344,1
9674,WH_015,3/22/2023,10.9,253.59,186,3
9675,WH_013,2/29/2024,8.22,63.51,24,2
9676,WH_013,3/6/2024,9.42,310.01,142,3
9677,WH_005,12/5/2024,9.1,363.93,201,3
9678,WH_008,9/26/2025,10.25,362.37,252,2
9679,WH_014,12/27/2023,4.92,462.21,330,3
9680,WH_011,9/9/2025,5.5,239,44,2
9681,WH_014,1/5/2025,6.35,269.9,185,2
9682,WH_003,3/10/2023,5.47,261.21,261,2
9683,WH_018,4/14/2023,3.87,328.09,254,3
9684,WH_008,6/17/2023,6.86,172.79,229,2
9685,WH_006,2/24/2025,6.69,174.9,306,3
9686,WH_016,5/31/2024,8.91,332.14,64,2
9687,WH_009,4/25/2025,4.46,299.48,201,1
9688,WH_014,11/23/2024,5.85,316.64,361,3
9689,WH_011,12/27/2023,6.71,338.94,141,2
9690,WH_020,8/25/2024,7.35,213.55,85,3
9691,WH_017,1/30/2024,6,67.36,189,2
9692,WH_010,9/9/2024,4.75,284.01,311,2
9693,WH_019,5/15/2024,8.1,128.95,160,3
9694,WH_006,7/30/2023,8.68,390.6,375,1
9695,WH_009,2/21/2023,6.49,471.24,126,2
9696,WH_015,8/14/2024,5.74,148.37,378,2
9697,WH_010,3/9/2023,4.33,482.21,197,2
9698,WH_020,3/14/2023,3.77,316.26,183,2
9699,WH_006,1/25/2024,5.9,271.15,113,3
9700,WH_009,11/4/2023,6.33,415.05,335,2
9701,WH_017,3/10/2024,5.15,136.64,98,2
9702,WH_013,5/1/2025,9.1,283.28,376,2
9703,WH_002,1/20/2023,5.07,113.24,126,2
9704,WH_015,9/17/2025,4.75,391.53,305,2
9705,WH_018,6/14/2023,6.92,439.14,375,2
9706,WH_019,3/12/2024,6.52,117.12,80,3
9707,WH_001,7/24/2024,1.62,143.28,336,3
9708,WH_003,2/8/2024,6.84,394.79,47,1
9709,WH_003,8/17/2023,3.38,383.24,365,3
9710,WH_020,10/24/2024,7.22,230.41,255,3
9711,WH_003,1/17/2023,9.2,350.15,206,2
9712,WH_001,2/22/2024,3.94,81.49,276,2
9713,WH_008,5/21/2023,5.08,127.02,302,2
9714,WH_018,11/15/2024,5.58,314.47,169,3
9715,WH_001,3/5/2025,5.89,85.07,263,3
9716,WH_001,7/12/2025,6.43,165.38,20,3
9717,WH_006,12/24/2023,6.15,187.58,73,2
9718,WH_014,9/19/2024,5.16,468.23,25,2
9719,WH_013,5/13/2023,9.15,227.89,81,2
9720,WH_004,6/27/2023,6.26,408.52,105,3
9721,WH_012,6/15/2023,6.52,408.83,368,2
9722,WH_018,7/10/2024,7.68,163.74,39,3
9723,WH_012,3/11/2025,6.33,297.53,255,2
9724,WH_004,3/18/2024,6.71,357.5,356,3
9725,WH_020,1/18/2023,3.88,341.33,195,3
9726,WH_020,9/21/2025,4.41,75.59,108,3
9727,WH_009,3/6/2025,5.42,327.84,94,3
9728,WH_009,5/13/2024,4.25,236.93,282,2
9729,WH_012,11/22/2023,10.26,356.71,232,2
9730,WH_011,7/9/2025,6.57,283.17,41,2
9731,WH_019,11/8/2023,8.05,250.89,138,1
9732,WH_015,9/15/2023,6.46,62.63,347,2
9733,WH_020,2/19/2024,3.12,196.81,122,3
9734,WH_020,5/8/2025,7.21,440.52,320,2
9735,WH_001,2/24/2024,5.02,425.28,261,2
9736,WH_007,10/7/2023,1.99,198.11,50,2
9737,WH_018,8/22/2023,5.96,395.93,20,2
9738,WH_001,5/30/2024,9.96,155.68,293,1
9739,WH_004,4/18/2023,10.82,281.59,387,2
9740,WH_016,7/13/2024,3.16,477.5,161,1
9741,WH_011,7/19/2025,5,174.2,33,2
9742,WH_010,11/22/2024,7.55,214.96,321,3
9743,WH_012,1/25/2024,5.76,413.27,60,2
9744,WH_009,3/13/2023,5.17,83.22,392,2
9745,WH_010,1/1/2024,6.98,240.67,151,2
9746,WH_018,4/29/2023,6.69,278.25,27,2
9747,WH_006,4/2/2024,6.8,455.57,283,3
9748,WH_015,10/4/2023,6.58,146.54,300,2
9749,WH_002,3/18/2023,7.03,111.44,98,1
9750,WH_004,6/25/2024,2.49,92.01,344,3
9751,WH_018,2/2/2024,7.45,330.98,388,2
9752,WH_012,7/16/2024,6.94,219.07,271,1
9753,WH_007,1/17/2023,5.36,264.32,102,3
9754,WH_003,1/11/2025,3.53,66.52,143,2
9755,WH_002,1/18/2023,9.47,181.71,41,2
9756,WH_007,12/14/2023,5.42,202.1,99,3
9757,WH_010,7/17/2024,7.14,431.66,291,3
9758,WH_012,7/30/2023,10.67,235.69,230,1
9759,WH_006,9/16/2024,5.57,53.83,44,1
9760,WH_002,11/17/2024,6.95,348.46,131,2
9761,WH_003,2/27/2024,6.46,454.26,229,2
9762,WH_004,11/24/2024,8.38,165.52,275,2
9763,WH_004,3/2/2023,7.57,178.51,340,2
9764,WH_018,11/12/2023,5.21,145.07,263,3
9765,WH_019,1/30/2023,2.49,125.76,309,2
9766,WH_002,10/12/2023,9.09,363.07,321,3
9767,WH_018,2/13/2024,2.87,187.57,191,2
9768,WH_004,1/26/2024,8.76,171.52,62,3
9769,WH_015,4/19/2023,4.45,178.23,228,3
9770,WH_009,8/2/2025,8.14,280.45,178,2
9771,WH_016,4/26/2024,3.77,135.92,390,2
9772,WH_019,4/17/2025,7.19,147.79,338,2
9773,WH_007,2/24/2024,9.84,234.42,303,3
9774,WH_017,2/22/2023,8.87,54.34,298,2
9775,WH_012,7/5/2024,3.97,227.23,184,3
9776,WH_003,1/28/2025,8.74,216.6,251,2
9777,WH_006,3/20/2024,6.74,97.95,388,1
9778,WH_014,12/6/2024,7.03,154.15,334,1
9779,WH_012,7/5/2023,8.97,57.95,160,3
9780,WH_013,3/25/2024,8.31,365.24,202,2
9781,WH_014,4/21/2023,6.93,307.18,164,1
9782,WH_005,2/3/2025,4.77,245.45,100,2
9783,WH_017,7/7/2024,7.83,64.75,172,2
9784,WH_001,4/18/2024,4.91,292.12,237,3
9785,WH_011,7/18/2025,6.89,489.78,164,2
9786,WH_013,5/5/2024,4.13,269.35,305,1
9787,WH_018,11/9/2023,6.69,186.19,156,2
9788,WH_010,11/28/2024,5.6,402.11,158,2
9789,WH_013,11/19/2023,8.01,94.69,379,2
9790,WH_005,8/16/2025,8.4,295.84,183,2
9791,WH_014,2/14/2025,4.06,434.91,229,2
9792,WH_009,1/6/2024,3,205.79,112,3
9793,WH_018,5/2/2023,7.18,432.7,300,2
9794,WH_012,1/10/2023,8.44,407.52,291,2
9795,WH_009,1/28/2023,8.86,305.82,168,3
9796,WH_016,9/30/2023,5.18,313.86,137,1
9797,WH_018,3/17/2024,6.33,89.5,99,2
9798,WH_008,7/30/2024,5.78,277.98,86,2
9799,WH_005,4/19/2024,7.05,480.93,122,1
9800,WH_001,2/8/2025,5.21,128.1,30,2
9801,WH_016,1/10/2024,7.95,234.8,321,3
9802,WH_001,5/23/2023,2.6,68.84,282,1
9803,WH_013,3/20/2025,6.32,75.38,365,3
9804,WH_018,2/2/2023,7.04,224.36,378,2
9805,WH_005,6/17/2024,5.88,422.61,153,2
9806,WH_018,5/16/2024,6.64,269.61,293,1
9807,WH_011,4/22/2025,11.34,368.8,235,3
9808,WH_008,5/27/2024,5.08,374.12,153,2
9809,WH_016,9/25/2025,4.26,327.32,203,2
9810,WH_006,3/23/2025,3.27,272.25,171,2
9811,WH_016,7/21/2024,5.42,93.01,80,3
9812,WH_007,8/20/2025,6.37,379,103,2
9813,WH_007,5/20/2023,4.97,355.45,116,3
9814,WH_018,5/13/2023,7.75,287.97,83,2
9815,WH_015,7/25/2023,8.65,197.44,302,3
9816,WH_003,4/26/2024,8.1,197.68,237,2
9817,WH_006,5/10/2025,8.68,388.3,85,2
9818,WH_011,4/24/2023,3.42,187.69,289,2
9819,WH_001,10/29/2023,8.78,325.74,302,2
9820,WH_010,3/6/2023,5.49,475.69,173,3
9821,WH_003,5/4/2023,10.29,494.69,340,3
9822,WH_010,2/25/2024,6.41,321.16,58,3
9823,WH_001,8/14/2025,7.01,333.66,98,3
9824,WH_020,7/19/2024,4.04,397.79,120,3
9825,WH_018,7/19/2024,2.52,184.71,317,3
9826,WH_007,3/12/2023,1.66,464.54,127,1
9827,WH_005,9/29/2024,6.64,94.73,234,3
9828,WH_015,9/26/2023,2.98,229.15,217,2
9829,WH_020,12/6/2024,5.43,209.51,55,1
9830,WH_003,11/24/2023,11.58,97.31,257,2
9831,WH_019,6/24/2025,7.28,386.18,353,3
9832,WH_020,7/12/2024,2.94,101.51,375,2
9833,WH_020,1/5/2025,6.65,144.89,110,3
9834,WH_005,4/4/2023,7.03,183.05,312,1
9835,WH_014,2/17/2023,6.33,192.68,126,2
9836,WH_002,8/31/2025,4.84,256.92,174,2
